X,Y,TreeType,dbh_cm
318882.403,5518556.028,Oak,5
318921.28,5518582.244,Oak,5
318929.1,5518588.708,Oak,5
318936.378,5518593.819,Oak,5
318975.296,5518621.119,Oak,8
318990.044,5518633.347,Oak,8
319003.082,5518646.466,Oak,8
319015.426,5518661.539,Oak,8
319032.82,5518690.138,Oak,8
319039.623,5518704.998,Oak,8
319046.881,5518728.344,Oak,5
319050.678,5518741.737,Oak,5
319053.183,5518751.258,Oak,5
319041.62,5518756.321,Oak,10
319065.677,5518793.163,Oak,10
319071.064,5518812.189,Oak,10
319078.064,5518826.171,Oak,10
319084.382,5518841.297,Oak,10
319092.593,5518855.388,Oak,10
319099.353,5518868.768,Oak,10
319107.368,5518879.49,Oak,8
319095.342,5518881.928,Oak,10
319084.754,5518868.188,Oak,5
319077.098,5518854.844,Oak,5
319069.558,5518840.536,Oak,5
319062.912,5518824.888,Oak,8
319056.417,5518804.557,Oak,8
319052.538,5518792.107,Oak,10
319121.323,5518900.889,Oak,15
319131.004,5518911.085,Oak,10
319144.144,5518922.836,Oak,10
319155.643,5518934.142,Oak,15
319166.228,5518941.065,Oak,15
319181.12,5518952.524,Oak,15
319193.871,5518960.531,Oak,15
319209.341,5518968.889,Oak,15
319221.251,5518974.937,Oak,15
319245.044,5518987.2,Oak,15
319256.416,5518994.829,Oak,10
319254.483,5519005.712,Oak,10
319241.468,5519000.13,Oak,15
319220.729,5518989.43,Oak,15
319206.776,5518982.344,Oak,15
319194.369,5518975.902,Oak,15
319181.219,5518967.883,Oak,15
319172.377,5518959.613,Oak,15
319157.327,5518951.071,Oak,15
319145.954,5518941.436,Oak,15
319138.501,5518934.212,Oak,15
319125.132,5518921.143,Oak,15
319113.284,5518907.972,Oak,15
319031.202,5518983.883,Oak,15
319034.053,5518970.137,Oak,15
319041.315,5518955.08,Oak,15
319052.245,5518940.458,Oak,15
319063.573,5518928.571,Oak,13
319076.582,5518919.146,Oak,13
319091.836,5518910.196,Oak,13
319086.136,5518900.81,Oak,10
319071.696,5518908.97,Oak,10
319059.612,5518917.611,Oak,13
319047.4,5518928.626,Oak,13
319037.319,5518941.72,Oak,13
319029.699,5518955.658,Oak,13
319024.137,5518969.975,Oak,13
319021.579,5518984.111,Honey Locust,5
318862.738,5518594.115,Honey Locust,5
318857.067,5518619.413,Honey Locust,5
318861.118,5518644.528,Honey Locust,5
318863.147,5518657.454,Honey Locust,5
318881.569,5518700.905,Honey Locust,5
318890.57,5518711.286,Honey Locust,5
318898.964,5518721.054,Honey Locust,5
318909.288,5518732.703,Honey Locust,5
318920.758,5518745.86,Honey Locust,5
318930.673,5518757.085,Honey Locust,5
318942.683,5518767.688,Honey Locust,5
318953.298,5518773.024,Honey Locust,5
318962.579,5518773.872,Honey Locust,5
318977.289,5518775.492,Honey Locust,5
318997.071,5518777.668,Honey Locust,5
319014.726,5518777.095,Honey Locust,5
319035.218,5518773.206,Honey Locust,5
319036.159,5518784.21,Honey Locust,10
319020.436,5518786.471,Honey Locust,10
319005.112,5518788.585,Honey Locust,5
318986.269,5518787.804,Honey Locust,5
318961.843,5518783.935,Honey Locust,5
318950.373,5518782.708,Honey Locust,5
318939.983,5518778.863,Honey Locust,5
318922.41,5518763.581,Honey Locust,5
318915.473,5518755.825,Honey Locust,5
318899.929,5518737.335,Honey Locust,5
318891.535,5518728.254,Honey Locust,5
318874.824,5518710.691,Honey Locust,5
318866.191,5518697.44,Honey Locust,5
318852.004,5518655.311,Honey Locust,5
318848.928,5518634.694,Honey Locust,5
318848.143,5518607.794,Honey Locust,5
318854.901,5518586.016,Honey Locust,5
318866.175,5518569.016,Maple,5
319234.715,5518768.569,Maple,5
319228.346,5518771.606,Maple,5
319209.142,5518780.359,Maple,5
319202.857,5518783.213,Maple,5
319196.74,5518786.151,Maple,5
319190.449,5518789.014,Maple,5
319183.783,5518791.968,Maple,10
319246.635,5518671.992,Maple,17
319249.805,5518685.435,Maple,8
319254.225,5518700.579,Maple,0
319258.472,5518714.754,Maple,21
319263.158,5518729.609,Maple,16
319268.038,5518743.32,Maple,23
319276.761,5518762.546,Maple,15
319284.719,5518774.901,Maple,15
319292.294,5518787.224,Maple,16
319299.985,5518797.857,Maple,19
319307.015,5518809.599,Maple,22
319309.36,5518845.588,Pine,45
319302.57,5518839.256,Pine,37
319298.267,5518833.84,Pine,38
319291.902,5518827.311,Maple,26
319286.828,5518822.15,Maple,22
319283.475,5518816.299,Maple,31
319279.794,5518810.654,Maple,22
319273.937,5518801.818,Maple,18
319270.157,5518796.075,Maple,19
319266.819,5518790.544,Maple,19
319263.497,5518784.866,Maple,24
319259.268,5518779.62,Maple,23
319239.44,5518736.816,Maple,15
319237.366,5518730.443,Maple,17
319235.579,5518723.502,Maple,15
319233.655,5518717.516,Maple,16
319231.907,5518710.678,Maple,18
319230.068,5518704.174,Maple,14
319228.311,5518697.872,Maple,19
319242.85,5518707.787,Pine,10
319244.093,5518713.378,Pine,10
319245.643,5518719.523,Pine,10
321338.127,5519627.32,Black Locust,23
321340.431,5519640.545,Black Locust,74
321343.798,5519651.847,Black Locust,18
321309.988,5519619.407,Black Locust,19
321297.916,5519623.572,Black Locust,19
321363.772,5519591.995,Honey Locust,7
321375.851,5519589.984,Honey Locust,7
321399.093,5519585.746,Honey Locust,7
321423.545,5519584.794,Honey Locust,7
321435.3,5519583.99,Honey Locust,7
321295.641,5519487.764,Honey Locust,7
321298.955,5519493.927,Honey Locust,7
321303.621,5519504.023,Honey Locust,7
321307.471,5519513.034,Honey Locust,7
321311.861,5519523.171,Honey Locust,7
321315.136,5519533.067,Honey Locust,7
321319.391,5519540.988,Honey Locust,7
321329.467,5519562.125,Plane-Sycamore,5
321359.665,5519782.837,Plane-Sycamore,5
321359.902,5519810.537,Plane-Sycamore,5
321360.084,5519827.416,Plane-Sycamore,5
321360.347,5519854.243,Plane-Sycamore,5
321360.436,5519866.122,Plane-Sycamore,5
321360.199,5519883.282,Plane-Sycamore,5
321360.379,5519903.222,Plane-Sycamore,5
321360.748,5519916.469,Plane-Sycamore,5
321361.388,5519951.531,Plane-Sycamore,5
321361.728,5519962.132,Linden-Basswood,5
321345.078,5519957.046,Maple,5
321345.126,5519949.519,Ash,5
321345.221,5519942.58,Maple,5
321345.565,5519939.181,Maple,5
321345.464,5519931.31,Maple,5
321344.981,5519922.234,Walnnut/Butternut,5
321349.181,5519929.157,Maple,5
321349.38,5519937.403,Maple,5
320104.456,5521197.833,Plane-Sycamore,41
320103.14,5521186.26,Plane-Sycamore,41
320099.851,5521177.051,Plane-Sycamore,41
320100.68,5521166.151,Plane-Sycamore,41
320100.61,5521144.571,Oak,41
320102.289,5521135.579,Oak,51
320101.94,5521130.389,Spruce,20
320100.393,5521122.798,Maple,5
320077.567,5521343.304,Maple,19
320046.756,5521344.617,Maple,23
320035.052,5521345.113,Maple,18
320022.138,5521344.707,Plane-Sycamore,19
322133.618,5520347.106,Plane-Sycamore,5
322173.89,5520349.004,Plane-Sycamore,5
322210.324,5520319.174,Plane-Sycamore,5
322252.1,5520281.056,Plane-Sycamore,5
322271.757,5520271.394,Plane-Sycamore,5
322266.603,5520256.095,Plane-Sycamore,5
322270.667,5520247.721,Plane-Sycamore,5
322280.37,5520254.759,Plane-Sycamore,5
322283.172,5520247.534,Plane-Sycamore,5
322285.594,5520240.885,Plane-Sycamore,5
322293.064,5520213.674,Plane-Sycamore,5
322294.665,5520195.775,Plane-Sycamore,5
322282.209,5520187.594,Plane-Sycamore,5
322295.355,5520181.18,Plane-Sycamore,5
322294.907,5520170.702,Plane-Sycamore,5
322284.49,5520163.19,Plane-Sycamore,5
322275.358,5520164.721,Plane-Sycamore,5
322267.297,5520187.019,Plane-Sycamore,5
322253.85,5520191.391,Plane-Sycamore,5
322153.949,5520278.874,Plane-Sycamore,5
322143.215,5520271.956,Plane-Sycamore,5
322130.419,5520276.352,Plane-Sycamore,5
322141.707,5520291.045,Plane-Sycamore,5
322144.076,5520306.959,Plane-Sycamore,5
322134.684,5520317.595,Plane-Sycamore,5
322147.565,5520319.101,Plane-Sycamore,5
322140.307,5520332.575,Plane-Sycamore,5
321965.745,5520228.23,Plane-Sycamore,5
321981.06,5520218.065,Plane-Sycamore,8
321995.678,5520207.807,Plane-Sycamore,3
322007.207,5520197.588,Plane-Sycamore,3
322025.807,5520178.312,Maple,3
322034.325,5520168.91,Plane-Sycamore,5
322042.115,5520158.88,Plane-Sycamore,5
322052.802,5520146.398,Plane-Sycamore,5
322061.247,5520133.72,Plane-Sycamore,5
322073.094,5520119.238,Plane-Sycamore,8
322079.841,5520108.499,Plane-Sycamore,8
322108.29,5520095.302,Plane-Sycamore,3
322090.765,5520122.422,Plane-Sycamore,5
322081.089,5520136.834,Plane-Sycamore,5
322062.883,5520161.043,Maple,3
322055.931,5520171.142,Plane-Sycamore,5
322043.193,5520184.251,Plane-Sycamore,5
322031.816,5520196.407,Plane-Sycamore,5
322004.902,5520222.47,Plane-Sycamore,8
321991.952,5520231.33,Plane-Sycamore,8
321979.804,5520238.062,Plane-Sycamore,8
323031.233,5530032.252,Oak,43
322959.367,5530035.526,Oak,23
323018.841,5530020.01,Oak,41
323033.559,5530017.481,Oak,46
323069.538,5530016.084,Oak,53
323078.659,5530015.007,Oak,41
323119.245,5530014.961,Oak,41
323141.108,5530013.307,Oak,41
323262.177,5530008.69,Oak,46
323277.082,5530023.209,Oak,58
323127.083,5530026.805,Oak,36
323083.426,5530026.545,Oak,51
323310.687,5530006.996,Oak,28
323340.195,5530005.503,Oak,56
323377.663,5530005.012,Oak,43
323388.321,5530002.18,Oak,51
323407.764,5530019.856,Oak,43
323385.165,5530018.858,Oak,56
323363.108,5530021.022,Oak,61
323325.477,5530022.312,Oak,48
323301.329,5530022.687,Oak,48
323433.161,5530003.082,Oak,30
323469.399,5530000.529,Oak,23
323496.492,5529999.041,Oak,56
323491.122,5530015.045,Oak,76
323535.172,5529997.481,Oak,25
323568.037,5529997.489,Oak,51
323581.543,5529993.986,Fir,61
323597.048,5529998.558,Oak,51
323608.128,5529990.021,Oak,48
323630.546,5529994.949,Oak,51
323710.598,5530005.649,Oak,38
323686.707,5530006.985,Oak,30
323670.594,5530006.666,Oak,30
323657.378,5530007.863,Maple,18
323645.313,5530008.033,Oak,46
323627.579,5530010.445,Honey Locust,33
323604.417,5530009.882,Oak,23
322845.839,5530044.33,Honey Locust,25
322866.782,5530044.344,Honey Locust,48
322886.022,5530042.2,Honey Locust,25
322848.763,5530027.874,Honey Locust,36
322813.041,5530030.448,Honey Locust,56
322772.275,5530032.772,Honey Locust,43
322756.754,5530046.15,Honey Locust,15
322779.27,5530047.274,Honey Locust,20
322791.67,5530046.73,Honey Locust,30
322700.77,5530051.056,Honey Locust,30
322692.326,5530051.662,Honey Locust,43
322673.135,5530036.98,Honey Locust,20
322690.095,5530036.954,Honey Locust,30
322707.543,5530035.084,Honey Locust,20
322623.889,5530054.639,Honey Locust,15
322605.143,5530055.101,Honey Locust,25
322523.831,5530064.322,Honey Locust,36
322417.661,5530072.265,Honey Locust,28
322407.711,5530073.072,Honey Locust,25
322386.887,5530073.717,Honey Locust,33
322372.686,5530075.292,Honey Locust,33
322343.673,5530075.416,Honey Locust,33
322416.179,5530057.693,Honey Locust,36
322250.62,5530088.353,Honey Locust,15
322233.565,5530098.078,Honey Locust,5
322217.899,5530107.544,Honey Locust,26
322190.269,5530123.185,Honey Locust,8
322129.128,5530133.82,Honey Locust,46
322176.428,5530113.827,Honey Locust,15
322202.664,5530100.216,Honey Locust,20
322935.782,5530198.289,Ash,10
322935.896,5530216.884,Ash,18
322937.561,5530234.682,Ash,20
322938.239,5530262.328,Ash,18
322938.396,5530280.183,Ash,10
322939.196,5530299.176,Ash,18
322939.743,5530318.823,Ash,18
322941.123,5530349.458,Ash,15
322941.245,5530365.056,Ash,13
322942.304,5530379.574,Ash,15
322943.316,5530395.177,Ash,10
322943.464,5530409.901,Ash,5
322945.163,5530425.377,Ash,15
322869.997,5530174.249,Honey Locust,43
322851.729,5530175.321,Honey Locust,51
322819.627,5530178.671,Honey Locust,41
322806.86,5530167.617,Honey Locust,41
322833.045,5530166.871,Honey Locust,41
322864.365,5530165.438,Honey Locust,41
322774.653,5530227.533,Honey Locust,30
322828.258,5530249.398,Honey Locust,41
322849.086,5530247.088,Ash,8
322872.93,5530246.49,Honey Locust,41
319217.562,5518652.104,Plane-Sycamore,20
319214.733,5518643.315,Plane-Sycamore,8
319209.508,5518629.241,Plane-Sycamore,17
319203.311,5518616.022,Plane-Sycamore,17
319196.859,5518602.961,Plane-Sycamore,15
319182.553,5518578.437,Plane-Sycamore,18
319174.94,5518565.396,Plane-Sycamore,16
319166.149,5518553.381,Plane-Sycamore,15
319157.583,5518541.748,Plane-Sycamore,18
319147.132,5518531.203,Plane-Sycamore,13
319137.756,5518520.42,Plane-Sycamore,13
319121.607,5518504.63,Plane-Sycamore,21
319111.119,5518494.665,Plane-Sycamore,15
319099.584,5518485.486,Plane-Sycamore,15
319088.077,5518475.708,Plane-Sycamore,13
319075.724,5518467.02,Plane-Sycamore,12
319064.156,5518459.084,Plane-Sycamore,14
319051.735,5518450.187,Plane-Sycamore,14
319042.883,5518444.117,Plane-Sycamore,14
319030.66,5518435.429,Plane-Sycamore,17
319342.696,5518825.782,Maple,5
320964.418,5520299.692,Maple,15
320969.124,5520303.404,Maple,15
320969.44,5520307.321,Maple,15
320963.487,5520307.138,Maple,15
320965.361,5520311.807,Maple,15
320969.138,5520320.635,Maple,15
320964.716,5520322.83,Maple,15
320969.108,5520325.076,Maple,15
320964.616,5520329.092,Pine,10
320963.953,5520335.169,Linden-Basswood,10
320964.701,5520341.486,Maple,10
320964.045,5520347.059,Linden-Basswood,10
320961.345,5520434.667,Linden-Basswood,10
320966.431,5520438.324,Linden-Basswood,10
320966.441,5520438.419,Linden-Basswood,10
320961.838,5520440.964,Linden-Basswood,10
320965.845,5520444.805,Linden-Basswood,10
320961.376,5520447.443,Linden-Basswood,10
320965.601,5520450.935,Linden-Basswood,10
320960.202,5520460.657,Linden-Basswood,10
320964.615,5520464.065,Linden-Basswood,10
320964.212,5520469.875,Linden-Basswood,10
320959.171,5520474.017,Linden-Basswood,10
320963.345,5520477.055,Linden-Basswood,10
320963.545,5520484.11,Linden-Basswood,10
320958.72,5520485.745,Linden-Basswood,10
320963.114,5520490.007,Linden-Basswood,10
320958.129,5520493.958,Linden-Basswood,10
320976.951,5520490.325,Linden-Basswood,10
320977.046,5520484.06,Linden-Basswood,10
320976.285,5520477.756,Linden-Basswood,10
320975.651,5520471.478,Linden-Basswood,10
320964.427,5520286.451,Linden-Basswood,10
320968.764,5520285.437,Maple,10
320964.205,5520281.81,Maple,10
320969.114,5520280.801,Maple,10
320964.253,5520275.836,Pine,10
320964.478,5520271.526,Maple,10
320969.503,5520268.709,Maple,10
320961.502,5520261.4,Ash,10
320966.288,5520260.093,Linden-Basswood,10
320962.726,5520254.119,Maple,10
320969.439,5520251.435,Maple,10
320965.157,5520248.066,Pine,10
320966.009,5520240.496,Maple,10
320966.113,5520236.645,Maple,10
320967.886,5520228.227,Linden-Basswood,10
320973.973,5520224.439,Maple,10
320971.584,5520215.782,Linden-Basswood,10
320973.871,5520209.437,Maple,10
320978.351,5520209.399,Maple,10
320975.129,5520204.884,Maple,10
320976.979,5520199.7,Pine,10
320981.505,5520192.987,Maple,10
320987.143,5520193.692,Maple,10
320989.32,5520190.34,Maple,10
320986.264,5520186.222,Linden-Basswood,10
320990.424,5520180.915,Maple,10
320994.787,5520175.467,Linden-Basswood,10
321001.117,5520175.639,Maple,10
321000.005,5520170.055,Maple,10
321003.045,5520167.335,Maple,10
321008.966,5520162.114,Linden-Basswood,10
321014.228,5520157.943,Maple,10
321016.474,5520162.267,Maple,10
321019.483,5520159.681,Maple,10
321019.758,5520154.242,Pine,10
321026.601,5520149.963,Maple,10
321034.651,5520151.51,Maple,10
321037.935,5520149.999,Maple,10
321040.428,5520146.763,Maple,10
321043.351,5520145.987,Maple,10
321049.869,5520142.988,Maple,10
321056.181,5520144.104,Maple,10
321056.517,5520139.307,Maple,10
321060.929,5520142.995,Maple,10
321063.008,5520138.632,Maple,10
321068.199,5520137.305,Maple,10
321074.035,5520136.3,Maple,10
321086.837,5520133.934,Maple,10
321090.714,5520136.565,Maple,10
321101.243,5520131.324,Maple,10
321103.813,5520131.453,Maple,10
321112.82,5520133.825,Maple,10
321117.742,5520128.855,Maple,10
321120.591,5520128.525,Maple,10
321126.765,5520131.002,Maple,10
321129.945,5520126.903,Maple,10
321140.903,5520123.919,Maple,10
321148.336,5520127.288,Maple,10
321151.173,5520123.303,Maple,10
321155.714,5520121.931,Maple,10
321164.5,5520119.691,Maple,10
321170.293,5520123.057,Maple,10
321175.463,5520118.731,Maple,10
321181.548,5520122.056,Maple,10
321186.811,5520116.717,Maple,10
321193.268,5520115.509,Maple,10
321197.546,5520114.392,Maple,10
321201.469,5520118.026,Maple,10
321204.073,5520112.842,Maple,10
321214.853,5520111.162,Maple,10
321219.343,5520110.168,Maple,10
321221.743,5520114.249,Maple,10
321222.79,5520109.973,Maple,10
321236.171,5520107.426,Maple,10
321239.935,5520111.36,Maple,10
321247.105,5520105.268,Maple,10
321253.072,5520104.411,Maple,10
321259.227,5520107.131,Maple,10
321263.5,5520102.512,Maple,10
321274.871,5520098.783,Maple,10
321276.698,5520102.678,Maple,10
321278.896,5520097.583,Maple,10
321288.222,5520097.331,Maple,10
321289.443,5520092.255,Maple,10
321297.832,5520092.24,Maple,10
321302.851,5520083.008,Maple,10
321310.031,5520083.264,Maple,10
321316.95,5520077.027,Maple,10
321315.008,5520073.209,Maple,5
321320.874,5520066.867,Linden-Basswood,5
321323.084,5520063.515,Maple,5
321329.406,5520061.899,Maple,5
321329.868,5520053.89,Maple,5
321333.152,5520047.946,Maple,5
321337.879,5520047.459,Maple,5
321339.284,5520044.628,Ash,5
321336.926,5520040.554,Ash,5
321341.735,5520038.967,Ash,5
321338.858,5520035.686,Maple,5
321343.378,5520035.01,Maple,5
321345.957,5520026.643,Maple,5
321342.525,5520024.893,Linden-Basswood,5
321343.607,5520019.51,Maple,5
321347.302,5520020.118,Maple,5
321344.628,5520013.928,Maple,5
321348.908,5520008.955,Maple,5
321345.405,5520007.25,Linden-Basswood,5
321346.327,5519998.821,Maple,5
321346.248,5519992.046,Maple,5
321346.39,5519986.555,Ash,5
321346.29,5519981.058,Linden-Basswood,5
321757.344,5522382.669,Linden-Basswood,8
321757.326,5522331.955,Linden-Basswood,8
321728.996,5522305.47,Oak,8
321721.01,5522301.379,Oak,5
321711.068,5522302.887,Linden-Basswood,8
321684.722,5522293.812,Linden-Basswood,8
321726.049,5522292.701,Linden-Basswood,8
321759.735,5522309.421,Linden-Basswood,5
321764.112,5522314.351,Linden-Basswood,5
321769.967,5522342.054,Linden-Basswood,5
321769.612,5522370.378,Linden-Basswood,5
321769.747,5522392.264,Linden-Basswood,5
321784.158,5522406.986,Honey Locust,15
321324.472,5522505.786,Honey Locust,15
321325.319,5522533.983,Honey Locust,20
321313.461,5522538.05,Honey Locust,25
321313.473,5522514.779,Honey Locust,25
321195.293,5522573.766,Honey Locust,25
321172.146,5522583.894,Honey Locust,30
321154.854,5522582.307,Honey Locust,20
321146.592,5522577,Honey Locust,30
321142.214,5522559.903,Honey Locust,23
321142.072,5522544.377,Honey Locust,20
321141.689,5522527.788,Honey Locust,23
321156.112,5522454.862,Honey Locust,36
321154.078,5522478.135,Honey Locust,38
321156.942,5522567.733,Maple,25
321174.278,5522571.201,Maple,25
321188.914,5522562.701,Maple,20
321199.299,5522552.78,Honey Locust,20
321225.363,5522532.413,Honey Locust,30
321236.311,5522524.025,Honey Locust,25
321245.613,5522514.811,Honey Locust,38
321246.941,5522530.819,Honey Locust,25
321268.721,5522497.104,Cherry/Plum,8
321282.058,5522485.476,Cherry/Plum,5
321293.407,5522475.508,Honey Locust,18
321326.398,5522459.042,Honey Locust,18
321340.558,5522458.378,Honey Locust,18
321357.145,5522456.643,Honey Locust,18
321380.619,5522457.195,Honey Locust,28
321346.692,5522471.388,Honey Locust,33
321321.246,5522475.322,Honey Locust,20
321232.313,5522661.891,Honey Locust,25
321230.327,5522638.834,Honey Locust,25
321226.118,5522606.339,Ash,25
321223.37,5522566.972,Honey Locust,13
321235.788,5522592.05,Honey Locust,20
321239.083,5522612.917,Honey Locust,23
321241.953,5522636.51,Honey Locust,25
321245.021,5522660.006,Honey Locust,25
321246.335,5522680.493,Maple,30
321247.419,5522685.775,Ash,25
321213.241,5522692.849,Honey Locust,25
321188.369,5522694.149,Honey Locust,25
321153.324,5522695.341,Honey Locust,30
321131.139,5522712.717,Honey Locust,25
321132.863,5522756.551,Honey Locust,25
321119.688,5522747.878,Honey Locust,33
321119.339,5522718.98,Honey Locust,30
321129.501,5522685.466,Honey Locust,25
321156.982,5522682.372,Honey Locust,28
321172.828,5522681.347,Honey Locust,20
321248.729,5522733.276,Honey Locust,254
321248.151,5522762.358,Honey Locust,254
